make_model,body_type,price,km,hp,Gearing Type,Displacement_cc,Fuel,Age
Opel Corsa,Compact,6400,55568,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Sedans,6390,63725,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Compact,6380,88895,93.8715463,Manual,1248.0,Diesel,3.0
Opel Corsa,Compact,6450,73519,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Compact,6300,124000,73.75621495,Manual,1248.0,Diesel,3.0
Opel Corsa,Compact,6299,65000,68.39212659,Manual,1347.1232665639443,Benzine,3.0
Opel Corsa,Compact,6290,86500,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Compact,13746,11055,88.50745794000001,Automatic,1398.0,Benzine,1.0
Opel Corsa,Compact,13750,10781,88.50745794000001,Automatic,1398.0,Benzine,2.0
Opel Corsa,Compact,13750,1738,88.50745794000001,Automatic,1398.0,Benzine,1.0
Opel Corsa,Compact,13750,505,88.50745794000001,Automatic,1398.0,Benzine,0.0
Opel Corsa,Compact,13695,15425,88.50745794000001,Automatic,1398.0,Benzine,2.0
Opel Corsa,Compact,13746,11325,88.50745794000001,Automatic,1398.0,Benzine,1.0
Opel Corsa,Sedans,13690,5192,88.50745794000001,Automatic,1398.0,Benzine,1.0
Opel Corsa,Compact,6590,81000,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Compact,6250,156000,73.75621495,Manual,1248.0,Diesel,2.0
Opel Corsa,Compact,13690,9900,88.50745794000001,Automatic,1398.0,Benzine,1.0
Opel Corsa,Sedans,5890,161427,73.75621495,Manual,1248.0,Diesel,3.0
Opel Corsa,Sedans,5950,72000,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Sedans,5499,143000,73.75621495,Manual,1248.0,Diesel,3.0
Opel Corsa,Transporter,5600,112413,73.75621495,Manual,1248.0,Diesel,3.0
Opel Corsa,Compact,5490,157000,73.75621495,Manual,1248.0,Diesel,3.0
Opel Corsa,Transporter,5450,73000,73.75621495,Manual,1248.0,Diesel,3.0
Opel Corsa,Compact,5300,173021,73.75621495,Manual,1248.0,Diesel,3.0
Opel Corsa,Compact,4990,79000,88.50745794000001,Manual,1398.0,Benzine,3.0
Opel Corsa,Transporter,5250,80000,73.75621495,Manual,1248.0,Diesel,3.0
Opel Corsa,Sedans,4950,179521,93.8715463,Manual,1248.0,Diesel,3.0
Opel Corsa,Compact,13890,10,88.50745794000001,Automatic,1398.0,Benzine,1.0
Opel Corsa,Compact,13890,10115,88.50745794000001,Automatic,1398.0,Benzine,1.0
Opel Corsa,Compact,13890,23258,88.50745794000001,Automatic,1398.0,Benzine,1.0
Opel Corsa,Compact,13890,10,88.50745794000001,Automatic,1398.0,Benzine,0.0
Opel Corsa,Compact,13890,5865,88.50745794000001,Automatic,1398.0,Benzine,1.0
Opel Corsa,Compact,13890,6975,88.50745794000001,Automatic,1398.0,Benzine,1.0
Opel Corsa,Compact,13890,10115,88.50745794000001,Automatic,1398.0,Benzine,1.0
Opel Corsa,Compact,13890,7718,88.50745794000001,Automatic,1398.0,Benzine,1.0
Opel Corsa,Compact,13890,3978,88.50745794000001,Automatic,1398.0,Benzine,1.0
Opel Corsa,Compact,13890,8355,88.50745794000001,Automatic,1398.0,Benzine,1.0
Opel Corsa,Compact,13890,5900,88.50745794000001,Automatic,1398.0,Benzine,1.0
Opel Corsa,Compact,13890,7077,88.50745794000001,Automatic,1398.0,Benzine,1.0
Opel Corsa,Compact,13890,5977,88.50745794000001,Automatic,1398.0,Benzine,0.0
Opel Corsa,Compact,13890,7472,88.50745794000001,Automatic,1398.0,Benzine,1.0
Opel Corsa,Compact,13890,7110,88.50745794000001,Automatic,1398.0,Benzine,1.0
Opel Corsa,Compact,13890,19337,88.50745794000001,Automatic,1347.1232665639443,Benzine,1.0
Opel Corsa,Compact,13890,8930,88.50745794000001,Automatic,1398.0,Benzine,1.0
Opel Corsa,Compact,13890,9931,88.50745794000001,Automatic,1398.0,Benzine,1.0
Opel Corsa,Compact,13890,5034,88.50745794000001,Automatic,1398.0,Benzine,1.0
Opel Corsa,Compact,7600,4222,88.50745794000001,Manual,1398.0,Benzine,3.0
Opel Corsa,Compact,7650,104160,73.75621495,Manual,1248.0,Diesel,3.0
Opel Corsa,Sedans,7750,129617,73.75621495,Manual,1313.5827250608272,Diesel,3.0
Opel Corsa,Sedans,7650,144260,93.8715463,Manual,1313.5827250608272,Diesel,3.0
Opel Corsa,Sedans,7650,10000,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Sedans,7650,144260,93.8715463,Manual,1313.5827250608272,Diesel,3.0
Opel Corsa,Sedans,7650,117018,73.75621495,Manual,1313.5827250608272,Diesel,3.0
Opel Corsa,Sedans,7650,117018,73.75621495,Manual,1313.5827250608272,Diesel,3.0
Opel Corsa,Compact,7650,142,53.6408836,Manual,973.0,Benzine,0.0
Opel Corsa,Compact,7650,51000,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Compact,7650,15900,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Sedans,7650,137058,68.39212659,Manual,1313.5827250608272,Diesel,3.0
Opel Corsa,Compact,7800,58600,88.50745794000001,Manual,1398.0,Benzine,3.0
Opel Corsa,Sedans,7880,45065,69.73314868,Manual,1229.0,Benzine,2.0
Opel Corsa,Compact,7950,39990,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Compact,7950,108757,95.21256839,Manual,1248.0,Diesel,3.0
Opel Corsa,Sedans,7950,90000,73.75621495,Manual,1248.0,Diesel,3.0
Opel Corsa,Compact,7950,39240,68.39212659,Manual,1200.0,Benzine,3.0
Opel Corsa,Sedans,7900,80182,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Sedans,7879,59613,69.73314868,Manual,1229.0,Benzine,2.0
Opel Corsa,Sedans,7879,39962,69.73314868,Manual,1229.0,Benzine,2.0
Opel Corsa,Compact,7950,41820,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Sedans,10500,55000,93.8715463,Semi-automatic,1248.0,Diesel,2.0
Opel Corsa,Compact,10900,48525,93.8715463,Semi-automatic,1248.0,Diesel,3.0
Opel Corsa,Sedans,12450,17900,88.50745794000001,Semi-automatic,1398.0,Benzine,2.0
Opel Corsa,Coupe,10500,39000,93.8715463,Semi-automatic,1248.0,Diesel,3.0
Opel Corsa,Sedans,10900,6537,88.50745794000001,Semi-automatic,1398.0,Benzine,2.0
Opel Corsa,Sedans,10500,55000,93.8715463,Semi-automatic,1248.0,Diesel,2.0
Opel Corsa,Compact,13680,15294,88.50745794000001,Semi-automatic,1398.0,Benzine,1.0
Opel Corsa,Sedans,10500,55000,93.8715463,Semi-automatic,1248.0,Diesel,2.0
Opel Corsa,Sedans,12980,20615,88.50745794000001,Semi-automatic,1398.0,Benzine,2.0
Opel Corsa,Sedans,13550,12431,88.50745794000001,Semi-automatic,1398.0,Benzine,1.0
Opel Corsa,Compact,13591,5235,88.50745794000001,Semi-automatic,1398.0,Benzine,1.0
Opel Corsa,Compact,13290,13605,88.50745794000001,Semi-automatic,1400.0,Benzine,1.0
Opel Corsa,Compact,12990,9900,88.50745794000001,Semi-automatic,1398.0,Benzine,1.0
Opel Corsa,Compact,12950,29951,88.50745794000001,Semi-automatic,1398.0,Benzine,3.0
Opel Corsa,Sedans,12900,19200,88.50745794000001,Semi-automatic,1398.0,Benzine,1.0
Opel Corsa,Compact,12900,27210,88.50745794000001,Semi-automatic,1398.0,Benzine,1.0
Opel Corsa,Sedans,12500,24421,88.50745794000001,Semi-automatic,1398.0,Benzine,1.0
Opel Corsa,Sedans,12500,16693,88.50745794000001,Semi-automatic,1398.0,Benzine,1.0
Opel Corsa,Sedans,15690,300,88.50745794000001,Semi-automatic,1398.0,Benzine,1.0
Opel Corsa,Compact,15790,6500,88.50745794000001,Semi-automatic,1398.0,Benzine,1.0
Opel Corsa,Compact,14990,26607,88.50745794000001,Semi-automatic,1398.0,Benzine,3.0
Opel Corsa,Sedans,12490,22179,88.50745794000001,Semi-automatic,1398.0,Benzine,2.0
Opel Corsa,Sedans,12490,6749,88.50745794000001,Semi-automatic,1398.0,Benzine,2.0
Opel Corsa,Compact,16950,8000,68.39212659,Semi-automatic,1200.0,Benzine,3.0
Opel Corsa,Compact,14950,33656,87.16643585,Semi-automatic,1398.0,Benzine,1.0
Opel Corsa,Compact,14950,28037,87.16643585,Semi-automatic,1398.0,Benzine,1.0
Opel Corsa,Sedans,13990,50,88.50745794000001,Semi-automatic,1398.0,Benzine,1.0
Opel Corsa,Sedans,10500,18000,88.50745794000001,Semi-automatic,1398.0,Benzine,1.0
Opel Corsa,Compact,10450,20100,88.50745794000001,Semi-automatic,1398.0,Benzine,3.0
Opel Corsa,Compact,14950,37292,87.16643585,Semi-automatic,1398.0,Benzine,1.0
Opel Corsa,Sedans,14490,10950,88.50745794000001,Semi-automatic,1398.0,Benzine,1.0
Opel Corsa,Compact,13999,644,88.50745794000001,Semi-automatic,1400.0,Benzine,1.0
Opel Corsa,Sedans,10270,12177,73.75621495,Semi-automatic,1313.5827250608272,Benzine,1.0
Opel Corsa,Sedans,10200,28342,93.8715463,Semi-automatic,1248.0,Diesel,3.0
Opel Corsa,Sedans,9990,16399,68.39212659,Semi-automatic,1229.0,Benzine,1.0
Opel Corsa,Compact,9950,6393,88.50745794000001,Semi-automatic,1398.0,Benzine,2.0
Opel Corsa,Sedans,9850,46000,88.50745794000001,Semi-automatic,1398.0,Benzine,2.0
Opel Corsa,Sedans,9590,8300,68.39212659,Semi-automatic,1313.5827250608272,Benzine,3.0
Opel Corsa,Sedans,8500,87075,88.50745794000001,Semi-automatic,1398.0,Benzine,3.0
Opel Corsa,Sedans,9250,82400,93.8715463,Semi-automatic,1248.0,Diesel,3.0
Opel Corsa,Sedans,8400,116000,93.8715463,Semi-automatic,1248.0,Diesel,3.0
Opel Corsa,Sedans,8000,115000,93.8715463,Semi-automatic,1248.0,Diesel,3.0
Opel Corsa,Sedans,11850,13164,88.50745794000001,Semi-automatic,1398.0,Benzine,1.0
Opel Corsa,Sedans,8500,99000,88.50745794000001,Semi-automatic,1398.0,Benzine,3.0
Opel Corsa,Compact,11750,25511,88.50745794000001,Semi-automatic,1400.0,Benzine,3.0
Opel Corsa,Compact,11750,80237,88.50745794000001,Semi-automatic,1398.0,Benzine,3.0
Opel Corsa,Compact,12400,21700,88.50745794000001,Semi-automatic,1398.0,Benzine,1.0
Opel Corsa,Compact,7950,21500,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Sedans,7950,36115,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Compact,7950,91000,93.8715463,Manual,1248.0,Diesel,3.0
Opel Corsa,Compact,11000,24000,88.50745794000001,Semi-automatic,1398.0,Benzine,1.0
Opel Corsa,Compact,7950,91000,93.8715463,Manual,1248.0,Diesel,3.0
Opel Corsa,Sedans,7950,92000,93.8715463,Manual,1248.0,Diesel,3.0
Opel Corsa,Sedans,10990,26820,88.50745794000001,Semi-automatic,1398.0,Benzine,2.0
Opel Corsa,Sedans,7500,90700,88.50745794000001,Semi-automatic,1398.0,Benzine,3.0
Opel Corsa,Compact,7950,91000,93.8715463,Manual,1248.0,Diesel,3.0
Opel Corsa,Sedans,7950,117736,68.39212659,Manual,1313.5827250608272,Diesel,3.0
Opel Corsa,Sedans,7950,117736,68.39212659,Manual,1313.5827250608272,Diesel,3.0
Opel Corsa,Sedans,7950,82000,68.39212659,Manual,1229.0,Benzine,2.0
Opel Corsa,Sedans,7950,117736,68.39212659,Manual,1313.5827250608272,Diesel,3.0
Opel Corsa,Compact,7950,51862,88.50745794000001,Manual,1398.0,Benzine,2.0
Opel Corsa,Sedans,7950,103854,68.39212659,Manual,1313.5827250608272,Diesel,3.0
Opel Corsa,Sedans,7950,117736,68.39212659,Manual,1313.5827250608272,Diesel,3.0
Opel Corsa,Sedans,7950,103854,68.39212659,Manual,1313.5827250608272,Diesel,3.0
Opel Corsa,Sedans,7950,103854,68.39212659,Manual,1313.5827250608272,Diesel,3.0
Opel Corsa,Sedans,7950,103854,68.39212659,Manual,1313.5827250608272,Diesel,3.0
Opel Corsa,Sedans,7879,39962,69.73314868,Manual,1229.0,Benzine,2.0
Opel Corsa,Compact,7950,92000,93.8715463,Manual,1248.0,Diesel,3.0
Opel Corsa,Compact,7950,92000,93.8715463,Manual,1248.0,Diesel,3.0
Opel Corsa,Compact,7950,92000,93.8715463,Manual,1248.0,Diesel,3.0
Opel Corsa,Sedans,7879,59613,69.73314868,Manual,1229.0,Benzine,2.0
Opel Corsa,Compact,7850,15000,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Compact,7850,38800,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Sedans,7850,115249,73.75621495,Manual,1313.5827250608272,Diesel,3.0
Opel Corsa,Compact,7850,35100,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Sedans,7850,115249,73.75621495,Manual,1313.5827250608272,Diesel,3.0
Opel Corsa,Sedans,7850,115249,73.75621495,Manual,1313.5827250608272,Diesel,3.0
Opel Corsa,Sedans,7850,115249,73.75621495,Manual,1313.5827250608272,Diesel,3.0
Opel Corsa,Compact,7821,28895,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Sedans,7850,115249,73.75621495,Manual,1313.5827250608272,Diesel,3.0
Opel Corsa,Sedans,7800,82000,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Van,7900,33633,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Van,7900,33633,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Off-Road,7900,35410,88.50745794000001,Manual,1400.0,Benzine,2.0
Opel Corsa,Sedans,7900,50000,68.39212659,Manual,1229.0,Benzine,2.0
Opel Corsa,Off-Road,7900,37634,88.50745794000001,Manual,1400.0,Benzine,2.0
Opel Corsa,Coupe,7900,30000,68.39212659,Manual,1229.0,Benzine,2.0
Opel Corsa,Sedans,7900,64249,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Sedans,7900,15887,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Sedans,7900,45200,68.39212659,Manual,1229.0,Benzine,2.0
Opel Corsa,Compact,7900,85899,88.50745794000001,Manual,1398.0,Benzine,3.0
Opel Corsa,Sedans,7900,84097,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Sedans,7900,95000,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Compact,7900,13160,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Sedans,7900,45000,73.75621495,Manual,1248.0,Diesel,3.0
Opel Corsa,Coupe,7800,59144,113.98687765,Manual,998.0,Benzine,3.0
Opel Corsa,Compact,7800,55400,88.50745794000001,Manual,1398.0,Benzine,3.0
Opel Corsa,Sedans,7949,29863,88.50745794000001,Manual,1398.0,Benzine,2.0
Opel Corsa,Sedans,7800,54999,68.39212659,Manual,1313.5827250608272,Benzine,2.0
Opel Corsa,Sedans,7949,30563,88.50745794000001,Manual,1398.0,Benzine,2.0
Opel Corsa,Sedans,7800,50845,88.50745794000001,Manual,1398.0,Benzine,3.0
Opel Corsa,Sedans,7949,32301,88.50745794000001,Manual,1398.0,Benzine,2.0
Opel Corsa,Sedans,7900,70000,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Compact,7949,46345,88.50745794000001,Manual,1398.0,Benzine,2.0
Opel Corsa,Compact,7900,25902,88.50745794000001,Manual,1398.0,Benzine,3.0
Opel Corsa,Sedans,7900,51921,68.39212659,Manual,1229.0,Benzine,2.0
Opel Corsa,Sedans,7900,16000,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Sedans,7900,49000,68.39212659,Manual,1229.0,Benzine,2.0
Opel Corsa,Compact,7900,90000,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Sedans,7900,49000,68.39212659,Manual,1229.0,Benzine,2.0
Opel Corsa,Sedans,7900,98438,93.8715463,Manual,1248.0,Diesel,3.0
Opel Corsa,Sedans,7900,107000,93.8715463,Manual,1248.0,Diesel,3.0
Opel Corsa,Sedans,7900,85835,73.75621495,Manual,1248.0,Diesel,3.0
Opel Corsa,Sedans,7900,35800,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Compact,7800,55700,88.50745794000001,Manual,1398.0,Benzine,3.0
Opel Corsa,Compact,7900,82000,88.50745794000001,Manual,1398.0,Benzine,3.0
Opel Corsa,Compact,7900,82000,88.50745794000001,Manual,1398.0,Benzine,3.0
Opel Corsa,Sedans,7899,22800,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Sedans,7898,8900,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Compact,7899,25329,73.75621495,Manual,1398.0,Benzine,3.0
Opel Corsa,Sedans,7899,69209,73.75621495,Manual,1248.0,Diesel,3.0
Opel Corsa,Sedans,7900,53000,93.8715463,Manual,1248.0,Diesel,3.0
Opel Corsa,Sedans,7896,41000,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Compact,7890,43142,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Compact,7890,39165,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Compact,7890,39910,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Sedans,7890,17700,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Compact,7890,17700,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Compact,7890,26500,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Compact,7890,21750,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Compact,7885,59150,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Compact,7880,24226,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Sedans,7880,45065,69.73314868,Manual,1229.0,Benzine,2.0
Opel Corsa,Compact,7880,43900,68.39212659,Manual,1347.1232665639443,Benzine,3.0
Opel Corsa,Sedans,7880,47697,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Compact,7800,57200,88.50745794000001,Manual,1398.0,Benzine,3.0
Opel Corsa,Sedans,7880,45065,69.73314868,Manual,1229.0,Benzine,2.0
Opel Corsa,Sedans,7800,1800,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Compact,7800,51800,88.50745794000001,Manual,1398.0,Benzine,3.0
Opel Corsa,Compact,7800,55000,88.50745794000001,Manual,1398.0,Benzine,3.0
Opel Corsa,Compact,7800,52500,88.50745794000001,Manual,1398.0,Benzine,3.0
Opel Corsa,Compact,7800,25000,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Sedans,7800,25000,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Sedans,7800,36000,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Compact,7800,57500,88.50745794000001,Manual,1398.0,Benzine,3.0
Opel Corsa,Compact,7800,53400,88.50745794000001,Manual,1398.0,Benzine,3.0
Opel Corsa,Compact,7800,53500,88.50745794000001,Manual,1398.0,Benzine,3.0
Opel Corsa,Compact,7800,55300,88.50745794000001,Manual,1398.0,Benzine,3.0
Opel Corsa,Compact,7800,133081,68.39212659,Manual,1347.1232665639443,Diesel,3.0
Opel Corsa,Compact,7800,133081,68.39212659,Manual,1347.1232665639443,Diesel,3.0
Opel Corsa,Compact,7800,133081,68.39212659,Manual,1347.1232665639443,Diesel,3.0
Opel Corsa,Compact,7800,133081,68.39212659,Manual,1347.1232665639443,Diesel,3.0
Opel Corsa,Sedans,7800,29300,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Compact,7800,55000,88.50745794000001,Manual,1398.0,Benzine,3.0
Opel Corsa,Sedans,7650,137058,68.39212659,Manual,1313.5827250608272,Diesel,3.0
Opel Corsa,Sedans,7650,137058,68.39212659,Manual,1313.5827250608272,Diesel,3.0
Opel Corsa,Sedans,7650,137058,68.39212659,Manual,1313.5827250608272,Diesel,3.0
Opel Corsa,Sedans,7650,144260,93.8715463,Manual,1313.5827250608272,Diesel,3.0
Opel Corsa,Sedans,7650,144260,93.8715463,Manual,1313.5827250608272,Diesel,3.0
Opel Corsa,Sedans,7800,45000,88.50745794000001,Manual,1398.0,Benzine,3.0
Opel Corsa,Sedans,7650,144260,93.8715463,Manual,1313.5827250608272,Diesel,3.0
Opel Corsa,Sedans,7650,144260,93.8715463,Manual,1313.5827250608272,Diesel,3.0
Opel Corsa,Compact,7800,113324,93.8715463,Manual,1248.0,Diesel,3.0
Opel Corsa,Sedans,7800,75000,73.75621495,Manual,1248.0,Diesel,3.0
Opel Corsa,Sedans,7600,83300,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Sedans,7799,47000,68.39212659,Manual,1229.0,Benzine,2.0
Opel Corsa,Compact,7799,42000,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Sedans,7799,13000,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Compact,7799,73322,73.75621495,Manual,1248.0,Diesel,2.0
Opel Corsa,Compact,7790,30200,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Sedans,7650,117018,73.75621495,Manual,1313.5827250608272,Diesel,3.0
Opel Corsa,Sedans,7650,117018,73.75621495,Manual,1313.5827250608272,Diesel,3.0
Opel Corsa,Sedans,7750,129617,73.75621495,Manual,1313.5827250608272,Diesel,3.0
Opel Corsa,Sedans,7750,129617,73.75621495,Manual,1313.5827250608272,Diesel,3.0
Opel Corsa,Sedans,7750,37100,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Sedans,7750,37100,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Sedans,7700,55700,68.39212659,Manual,1313.5827250608272,Benzine,2.0
Opel Corsa,Compact,7700,35700,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Compact,7700,76787,118.00994392,Manual,1364.0,Benzine,2.0
Opel Corsa,Sedans,7750,129617,73.75621495,Manual,1313.5827250608272,Diesel,3.0
Opel Corsa,Compact,7700,62296,88.50745794000001,Manual,1398.0,Benzine,2.0
Opel Corsa,Compact,7689,44070,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Sedans,7700,63000,68.39212659,Manual,1229.0,Benzine,2.0
Opel Corsa,Sedans,7690,78400,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Compact,7690,63650,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Sedans,7690,35092,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Sedans,7690,89000,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Sedans,7690,11600,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Compact,7680,83420,88.50745794000001,Manual,1398.0,Benzine,3.0
Opel Corsa,Compact,7790,32500,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Sedans,7680,42410,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Sedans,7790,55010,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Compact,7780,99757,73.75621495,Manual,1248.0,Diesel,3.0
Opel Corsa,Compact,7790,32700,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Compact,7780,99757,73.75621495,Manual,1248.0,Diesel,3.0
Opel Corsa,Compact,7780,86800,73.75621495,Manual,1248.0,Diesel,3.0
Opel Corsa,Sedans,7770,29400,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Compact,7777,24484,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Sedans,7750,93000,73.75621495,Manual,1248.0,Diesel,3.0
Opel Corsa,Sedans,7750,31398,73.75621495,Manual,1248.0,Diesel,2.0
Opel Corsa,Sedans,7750,49000,68.39212659,Manual,1239.0,Benzine,3.0
Opel Corsa,Compact,7750,28000,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Compact,7680,59700,68.39212659,Manual,1229.0,Benzine,3.0
Opel Corsa,Compact,13200,18000,88.50745794000001,Automatic,1398.0,Benzine,3.0
Opel Corsa,Sedans,13890,10,88.50745794000001,Automatic,1398.0,Benzine,1.0
Opel Corsa,Compact,13945,39640,88.50745794000001,Automatic,1398.0,Benzine,2.0
Opel Corsa,Compact,13980,25249,88.50745794000001,Automatic,1398.0,Benzine,1.0
Opel Corsa,Sedans,13990,4000,88.50745794000001,Automatic,1398.0,Benzine,1.0
Opel Corsa,Compact,7980,52335,68.39212659,Manual,1229.0,Benzine,2.0
Opel Corsa,Sedans,13990,5434,88.50745794000001,Automatic,1398.0,Benzine,1.0
Opel Corsa,Compact,13990,8000,88.50745794000001,Automatic,1398.0,Benzine,1.0
Opel Corsa,Sedans,13990,1597,88.50745794000001,Automatic,1398.0,Benzine,1.0
Opel Corsa,Sedans,8100,41896,68.39212659,Manual,1229.0,Benzine,2.0
Opel Corsa,Compact,8490,13044,88.50745794000001,Manual,1398.0,Benzine,1.0
Opel Corsa,Sedans,8500,45400,68.39212659,Manual,1229.0,Benzine,2.0
Opel Corsa,Compact,8490,11245,88.50745794000001,Manual,1398.0,Benzine,1.0
Opel Corsa,Sedans,8100,47219,68.39212659,Manual,1229.0,Benzine,2.0
Opel Corsa,Compact,8455,63992,88.50745794000001,Manual,1398.0,Benzine,2.0
Opel Corsa,Compact,8390,16800,68.39212659,Manual,1229.0,Benzine,2.0
Opel Corsa,Compact,8489,8050,68.39212659,Manual,1229.0,Benzine,2.0
Opel Corsa,Sedans,8500,34000,68.39212659,Manual,1229.0,Benzine,2.0
Opel Corsa,Sedans,8550,57900,68.39212659,Manual,1229.0,Benzine,2.0
Opel Corsa,Sedans,8800,30000,68.39212659,Manual,1229.0,Benzine,2.0
Opel Corsa,Compact,8690,64368,88.50745794000001,Manual,1398.0,Benzine,2.0
Opel Corsa,Sedans,8800,66000,73.75621495,Manual,1248.0,Diesel,2.0
Opel Corsa,Compact,8800,23811,73.75621495,Manual,1398.0,Benzine,1.0
Opel Corsa,Compact,8690,69650,88.50745794000001,Manual,1398.0,Benzine,2.0
Opel Corsa,Sedans,8800,45000,68.39212659,Manual,1229.0,Benzine,2.0
Opel Corsa,Compact,8780,12612,68.39212659,Manual,1229.0,Benzine,2.0
Opel Corsa,Sedans,8895,51000,88.50745794000001,Manual,1398.0,Benzine,2.0
Opel Corsa,Compact,8900,27338,88.50745794000001,Manual,1398.0,Benzine,1.0
Opel Corsa,Compact,8890,71223,88.50745794000001,Manual,1398.0,Benzine,2.0
Opel Corsa,Compact,8840,13620,68.39212659,Manual,1229.0,Benzine,2.0
Opel Corsa,Sedans,8899,21512,88.50745794000001,Manual,1398.0,Benzine,1.0
Opel Corsa,Sedans,8900,49000,68.39212659,Manual,1229.0,Benzine,1.0
Opel Corsa,Compact,8900,16638,88.50745794000001,Manual,1364.0,Benzine,1.0
Opel Corsa,Sedans,8890,22371,68.39212659,Manual,1229.0,Benzine,2.0
Opel Corsa,Compact,8880,70000,88.50745794000001,Manual,1398.0,Benzine,1.0
Opel Corsa,Sedans,8880,31104,69.73314868,Manual,1229.0,Benzine,1.0
Opel Corsa,Sedans,8880,31104,69.73314868,Manual,1229.0,Benzine,1.0
Opel Corsa,Sedans,8880,31104,69.73314868,Manual,1229.0,Benzine,1.0
Opel Corsa,Compact,8880,16110,99.23563466,Manual,1398.0,Benzine,2.0
Opel Corsa,Sedans,8879,29334,69.73314868,Manual,1229.0,Benzine,1.0
Opel Corsa,Compact,8850,89000,93.8715463,Manual,1248.0,Diesel,2.0
Opel Corsa,Sedans,8879,29679,69.73314868,Manual,1229.0,Benzine,1.0
Opel Corsa,Compact,8850,89000,93.8715463,Manual,1248.0,Diesel,2.0
